iter	Passed	Remaining
1812	2289	236
1813	2290	234
1814	2291	233
1815	2293	232
1816	2294	231
1817	2295	229
1818	2297	228
1819	2298	227
1820	2300	226
1821	2301	224
1822	2303	223
1823	2304	222
1824	2305	221
1825	2307	219
1826	2308	218
1827	2309	217
1828	2310	216
1829	2312	214
1830	2313	213
1831	2314	212
1832	2316	211
1833	2317	209
1834	2318	208
1835	2319	207
1836	2321	205
1837	2322	204
1838	2323	203
1839	2324	202
1840	2326	200
1841	2327	199
1842	2328	198
1843	2329	197
1844	2331	195
1845	2332	194
1846	2333	193
1847	2334	192
1848	2335	190
1849	2337	189
1850	2338	188
1851	2339	186
1852	2340	185
1853	2342	184
1854	2343	183
1855	2344	181
1856	2346	180
1857	2347	179
1858	2348	178
1859	2350	176
1860	2351	175
1861	2352	174
1862	2353	173
1863	2354	171
1864	2356	170
1865	2357	169
1866	2358	168
1867	2359	166
1868	2361	165
1869	2362	164
1870	2363	162
1871	2365	161
1872	2366	160
1873	2367	159
1874	2368	157
1875	2370	156
1876	2371	155
1877	2372	154
1878	2373	152
1879	2375	151
1880	2376	150
1881	2377	149
1882	2378	147
1883	2380	146
1884	2381	145
1885	2382	144
1886	2383	142
1887	2385	141
1888	2386	140
1889	2387	138
1890	2389	137
1891	2390	136
1892	2391	135
1893	2392	133
1894	2394	132
1895	2395	131
1896	2396	130
1897	2397	128
1898	2398	127
1899	2400	126
1900	2401	125
1901	2402	123
1902	2404	122
1903	2405	121
1904	2406	120
1905	2407	118
1906	2408	117
1907	2410	116
1908	2411	114
1909	2412	113
1910	2413	112
1911	2414	111
1912	2416	109
1913	2417	108
1914	2418	107
1915	2419	106
1916	2421	104
1917	2422	103
1918	2423	102
1919	2424	101
1920	2426	99
1921	2427	98
1922	2428	97
1923	2429	95
1924	2430	94
1925	2432	93
1926	2433	92
1927	2434	90
1928	2436	89
1929	2437	88
1930	2438	87
1931	2440	85
1932	2441	84
1933	2442	83
1934	2443	82
1935	2444	80
1936	2446	79
1937	2447	78
1938	2448	77
1939	2450	75
1940	2451	74
1941	2452	73
1942	2454	71
1943	2455	70
1944	2456	69
1945	2457	68
1946	2459	66
1947	2460	65
1948	2461	64
1949	2462	63
1950	2464	61
1951	2465	60
1952	2466	59
1953	2467	58
1954	2469	56
1955	2470	55
1956	2471	54
1957	2472	53
1958	2473	51
1959	2475	50
1960	2476	49
1961	2477	47
1962	2479	46
1963	2480	45
1964	2481	44
1965	2482	42
1966	2483	41
1967	2485	40
1968	2486	39
1969	2487	37
1970	2488	36
1971	2490	35
1972	2491	34
1973	2492	32
1974	2494	31
1975	2495	30
1976	2496	29
1977	2497	27
1978	2498	26
1979	2500	25
1980	2501	23
1981	2502	22
1982	2503	21
1983	2505	20
1984	2506	18
1985	2507	17
1986	2509	16
1987	2510	15
1988	2511	13
1989	2513	12
1990	2514	11
1991	2515	10
1992	2516	8
1993	2517	7
1994	2519	6
1995	2520	5
1996	2521	3
1997	2522	2
1998	2524	1
1999	2525	0
